index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty
630,lg,LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),1320.0,67,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1200,1920,windows,1
631,dell,Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph),3999.9,89,amd,ryzen 9,12,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1
632,acer,Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),1733.2,80,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1
633,lenovo,Lenovo IdeaPad Flex 5 82XX007KIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),879.9,69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,14.0,1920,1200,windows,1
634,acer,Acer Aspire 5 2023 A515-58M Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),1006.7,59,intel,core i7,10,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
635,hp,HP Chromebook x360 14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS),346.5,44,intel,celeron,4,4,4,HDD,64,No secondary storage,0,intel,integrated,True,14.0,1366,768,chrome,1
636,asus,Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),1021.3,72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
637,hp,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),1690.7,69,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1
638,fujitsu,Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1333.2,73,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,2
639,hp,HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),1776.9,69,intel,core i7,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1
640,acer,Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),559.9,64,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
641,hp,HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),439.9,46,intel,pentium,4,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1
642,hp,HP ZBook Firefly 16 G9 2023 Workstation Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),1606.0,67,intel,core i5,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1
643,asus,Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),1733.2,71,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,14.0,2560,1600,windows,1
644,lg,LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),1044.0,72,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,16.0,1920,1200,windows,1
645,hp,HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),3067.5,80,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1
646,lenovo,Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),322.5,38,intel,celeron,2,2,4,SSD,256,No secondary storage,0,intel,integrated,False,11.6,1366,768,windows,1
647,lg,LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),2033.3,78,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,True,16.0,1600,2560,windows,1
648,hp,HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS),679.9,38,intel,core i3,8,8,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1366,768,chrome,1
649,lg,LG Gram 14 2023 14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1572.0,69,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1200,1920,windows,1
650,acer,Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),959.9,70,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
651,asus,Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),853.2,65,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
652,walker,Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),213.2,37,intel,celeron,2,2,4,SSD,128,No secondary storage,0,intel,integrated,False,14.1,1920,1080,windows,1
653,hp,HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),320.0,52,amd,ryzen 3,2,4,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1366,768,dos,1
654,dell,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),873.3,60,intel,core i5,10,12,8,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1
655,dell,Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),986.5,63,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1
656,hp,HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1306.7,73,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.1,2560,1440,windows,1
657,lenovo,Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),706.5,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,2
658,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),839.9,65,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
659,msi,MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),986.5,65,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2
660,lenovo,Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS),438.7,59,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,dos,1
661,lenovo,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),333.2,50,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,14.0,1366,768,windows,1
662,msi,MSI Thin GF63 11SC-1477IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),639.9,67,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2
663,asus,Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),986.5,60,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
664,asus,Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1333.2,75,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1
665,lenovo,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),706.5,70,intel,core i5,4,8,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
666,asus,Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),826.5,64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
667,lenovo,Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),924.6,62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1200,windows,1
668,lenovo,Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),599.9,58,intel,core i3,5,6,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
669,hp,HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),1287.9,66,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1
670,hp,HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),1173.2,66,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1
671,hp,HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),1155.9,66,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,15.6,1920,1080,windows,1
672,hp,HP Envy x360 15-fh0019AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),1169.2,70,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,True,15.6,1920,1080,windows,1
673,hp,HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),1051.9,66,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,15.6,1920,1080,windows,1
674,hp,HP Envy x360 15-ew0041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),1119.9,72,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1
675,hp,HP 14-em0025AU Laptop (AMD Ryzen  3 7320U/ 8GB/ 512GB SSD/ Win11 Home),519.9,57,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1
676,hp,HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),679.9,60,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1
677,asus,Asus Vivobook 15 X1502ZA-EJ523WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),746.5,60,intel,core i5,12,16,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
678,dell,Dell Vostro 15 3510 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),523.9,60,intel,core i3,2,4,8,HDD,1024,SSD,256,intel,integrated,False,15.6,1920,1080,windows,No information
679,hp,HP Pavilion Plus 14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11),1436.8,71,intel,core i7,14,20,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,2880,1800,windows,1
680,dell,Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),799.9,56,intel,core i3,6,8,8,SSD,1024,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1
681,lenovo,Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),973.2,69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
682,lenovo,Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),756.0,64,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1
683,lenovo,Lenovo Thinkpad E15 21E6S05B00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),879.9,67,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
684,lenovo,Lenovo Thinkbook 15 21DJ00EXIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),719.9,66,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
685,hp,HP Pavilion Plus 14-eh1022TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),1040.3,69,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,2240,1400,windows,1
686,acer,Acer Aspire Lite AL15-51 UN.431SI.252 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),410.5,59,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
687,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),765.2,67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
688,hp,HP Zbook Power G4-A 2023 ZHAN 99 Laptop (AMD Ryzen 5 6600H/ 16GB/ 1TB 512GB SSD/ Win11/ 4GB Graph),1542.7,71,amd,ryzen 5,6,12,16,HDD,1024,SSD,512,nvidia,dedicated,False,15.6,1920,1080,windows,No information
689,dell,Dell Inspiron 3535 Laptop (AMD Ryzen R5-7520U/ 8GB/ 512GB SSD/ Win11),557.4,53,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1
690,hp,HP Envy 15-fe0030TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1466.5,69,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1
691,hp,HP 14-hr0001AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),599.9,58,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1
692,hp,HP 14-gr0000TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),639.9,53,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1
693,hp,HP 14-hr0000AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),706.5,60,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1
694,hp,HP Envy 15-fe0032TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),1546.5,70,intel,core i7,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1
695,asus,Asus Vivobook 16X 2023 K3605ZF-MBN544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),1114.7,72,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1
696,asus,Asus ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),1866.5,83,amd,ryzen 9,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,14.0,2560,1600,windows,1
697,dell,Dell Inspiron 5430 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1173.2,56,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1
698,asus,Asus TUF Gaming F15 FX506HF-HN026W Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11/ 4GB Graph),786.5,71,intel,core i5,6,12,8,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
699,lenovo,Lenovo ThinkBook 15 G5 21JFA00QIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ DOS),666.5,64,amd,ryzen 7,8,16,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,dos,1
700,lenovo,Lenovo IdeaPad Gaming 3 82K2022VIN Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),806.5,67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
701,lenovo,Lenovo IdeaPad 3 15ITL05 81X800N2IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),473.2,59,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
702,lenovo,Lenovo IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),959.9,70,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
703,dell,Dell Inspiron 7420 2in1 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1206.5,67,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1
704,hp,HP 14-em0026AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),599.9,58,amd,ryzen 5,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1
705,msi,MSI Cyborg 15 A12VF-049IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),1493.2,78,intel,core i7,10,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2
706,lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06Q00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),606.7,57,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1
707,dell,Dell Vostro 5620 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),546.5,58,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,16.0,1920,1080,windows,1
708,dell,Dell Vostro 3525 D560926WIN9B Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),582.5,52,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1
709,lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06D00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),666.7,62,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1
710,lenovo,Lenovo Thinkpad E14 21E3S06300 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),882.7,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1
711,acer,Acer Aspire 3 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 256GB SSD/ Win11 Home),399.7,50,intel,core i3,8,8,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
712,dell,Dell Inspiron 16 5635 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),746.5,60,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,16.0,1920,1200,windows,1
713,acer,Acer Aspire 3 NX.KDESI.008 Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),393.2,57,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1
714,lenovo,Lenovo IdeaPad Slim 3 82XQ008EIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),446.5,57,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1
715,hp,HP Pavilion 14-dv1043TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),716.0,62,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1
716,acer,Acer Aspire 5 A515-58M 2023 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),573.2,50,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
717,msi,MSI Bravo 15 C7UCXK-094IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),773.2,67,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2
718,msi,MSI Bravo 15 C7UCXK-095IN Gaming Laptop (AMD Ryzen 5 7535HS/ 8 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),733.2,65,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2
719,dell,Dell Latitude 3420 GD723YX17 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Ubuntu),639.9,60,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1366,768,ubuntu,1
720,msi,MSI Bravo 15 C7VFK-087IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1399.9,78,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
721,msi,MSI Bravo 15 C7UDXK-093IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6 GB Graphics),999.9,69,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2
722,msi,MSI Bravo 15 C7VEK-088IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),1266.5,77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
723,acer,Acer One 14 Z8-415 2023 Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),546.5,60,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1
724,msi,MSI Thin GF63 11UCX-1471IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),679.9,66,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2
725,asus,Asus Vivobook 15 X1504ZA-NJ521WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),639.7,59,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1
726,msi,MSI Bravo 17 C7VEK-035IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),1266.5,77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,17.3,1920,1080,windows,1
727,msi,MSI Bravo 15 C7VEK-089IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),1133.2,75,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1
728,hp,HP 255 G9 7M654PA Laptop (12th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),519.9,63,intel,core i3,6,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1366,768,windows,1
729,dell,Dell Inspiron 5620 ICC-C783531WIN8 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),1062.5,70,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1080,windows,1
730,msi,MSI Modern 14 C12M-670IN Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home) Price,813.2,63,intel,core i7,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1
731,msi,MSI Thin GF63 11UC-1475IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),693.2,70,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2
732,dell,Dell XPS 9530 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),3726.5,88,intel,core i7,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,True,15.6,3456,2160,windows,1
733,dell,Dell XPS 13 Plus 9320 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11),2693.2,82,intel,core i7,12,16,32,SSD,1024,No secondary storage,0,intel,integrated,True,13.4,3840,2400,windows,1
734,lenovo,Lenovo Thinkpad E14 G4 21E3006UIG Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),893.3,63,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,1
735,lenovo,Lenovo Thinkpad E14 G4 21E3S02M00 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro),1666.7,75,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1
736,lg,LG UltraPC 16 16U70R-G.AH76A2 Laptop (AMD Ryzen7-7730U/ 16GB/ 512GB SSD/ Win11),1197.3,75,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,amd,integrated,True,16.0,1920,1200,windows,1
